Type,Alpha,Mean Loyalty,Kappa Loyalty,Complexity,Num Segments
OS,0.0,0.8142857142857143,-0.02708803611738131,0.01052631578947369,1.0
RDP,0.0,1.0,1.0,1.0,95.0
BU,0.0,1.0,1.0,1.0105263157894737,96.0
VC,0.0,1.0,1.0,1.0,95.0
LSF,0.0,0.0,0.0,0.0,0.0
OS,0.1,0.9285714285714286,0.7208931419457736,0.10962406015037593,10.414285714285715
RDP,0.1,0.8571428571428571,0.49712643678160917,0.08751879699248119,8.314285714285715
BU,0.1,0.9,0.6592489568845619,0.06285714285714285,5.9714285714285715
VC,0.1,0.9428571428571428,0.8113207547169812,0.23082706766917294,21.928571428571427
LSF,0.1,0.0,0.0,0.0,0.0
OS,0.2,0.9571428571428572,0.8539638386648123,0.18496240601503763,17.571428571428573
RDP,0.2,0.8714285714285714,0.6115906288532675,0.052781954887218055,5.014285714285714
BU,0.2,0.8428571428571429,0.49673202614379086,0.042857142857142864,4.071428571428571
VC,0.2,0.9428571428571428,0.8113207547169812,0.1581954887218045,15.028571428571428
LSF,0.2,0.0,0.0,0.0,0.0
OS,0.30000000000000004,0.9857142857142858,0.9513212795549374,0.29142857142857137,27.685714285714287
RDP,0.30000000000000004,0.6714285714285714,0.2594296228150874,0.038045112781954896,3.6142857142857143
BU,0.30000000000000004,0.8714285714285714,0.6115906288532675,0.033533834586466166,3.1857142857142855
VC,0.30000000000000004,0.9428571428571428,0.8113207547169812,0.13263157894736843,12.6
LSF,0.30000000000000004,0.0,0.0,0.0,0.0
OS,0.4,0.9714285714285714,0.9056603773584906,0.40406015037593984,38.385714285714286
RDP,0.4,0.2571428571428571,-0.31313131313131337,0.021954887218045116,2.085714285714286
BU,0.4,0.8571428571428571,0.5558375634517767,0.03203007518796993,3.0428571428571427
VC,0.4,0.9285714285714286,0.7566063977746871,0.11383458646616541,10.814285714285715
LSF,0.4,0.0,0.0,0.0,0.0
OS,0.5,0.9714285714285714,0.9056603773584906,0.529624060150376,50.31428571428572
RDP,0.5,0.4714285714285714,-0.24399615754082626,0.012330827067669177,1.1714285714285715
BU,0.5,0.8571428571428571,0.5558375634517767,0.03112781954887219,2.9571428571428573
VC,0.5,0.9285714285714286,0.7399702823179792,0.09879699248120301,9.385714285714286
LSF,0.5,0.0,0.0,0.0,0.0
OS,0.6000000000000001,1.0,1.0,0.6636090225563909,63.042857142857144
RDP,0.6000000000000001,0.5428571428571428,-0.15226337448559657,0.010676691729323312,1.0142857142857142
BU,0.6000000000000001,0.8428571428571429,0.5252774352651048,0.03022556390977444,2.8714285714285714
VC,0.6000000000000001,0.9,0.6359583952451708,0.08766917293233083,8.32857142857143
LSF,0.6000000000000001,0.0,0.0,0.0,0.0
OS,0.7000000000000001,1.0,1.0,0.7750375939849624,73.62857142857143
RDP,0.7000000000000001,0.5285714285714286,-0.21707060063224448,0.01052631578947369,1.0
BU,0.7000000000000001,0.8428571428571429,0.5252774352651048,0.0293233082706767,2.7857142857142856
VC,0.7000000000000001,0.8857142857142857,0.5977011494252873,0.0793984962406015,7.542857142857143
LSF,0.7000000000000001,0.0,0.0,0.0,0.0
OS,0.8,1.0,1.0,0.8624060150375941,81.92857142857143
RDP,0.8,0.5285714285714286,-0.21707060063224448,0.01052631578947369,1.0
BU,0.8,0.7857142857142857,0.41860465116279066,0.027669172932330836,2.6285714285714286
VC,0.8,0.8857142857142857,0.5977011494252873,0.07278195488721803,6.914285714285715
LSF,0.8,0.0,0.0,0.0,0.0
OS,0.9,1.0,1.0,0.9380451127819549,89.11428571428571
RDP,0.9,0.5285714285714286,-0.21707060063224448,0.01052631578947369,1.0
BU,0.9,0.7285714285714285,0.3316582914572864,0.024661654135338353,2.342857142857143
VC,0.9,0.8857142857142857,0.5977011494252873,0.06751879699248119,6.414285714285715
LSF,0.9,0.0,0.0,0.0,0.0
